date,longitude,latitude,level,expver,o3,t,w,OT
2007/8/1,104,0.75,10,1,1.61E-05,231.0997,3.01E-05,5.679092
2007/9/1,104,0.75,10,1,1.62E-05,232.47237,1.84E-05,9.298159
2007/10/1,104,0.75,10,1,1.58E-05,232.89734,-6.06E-05,13.145403
2007/11/1,104,0.75,10,1,1.50E-05,234.42848,-1.24E-05,17.781853
2007/12/1,104,0.75,10,1,1.50E-05,231.38669,-7.67E-05,18.854519
2008/1/1,104,0.75,10,1,1.53E-05,227.81743,-5.41E-05,14.890835
2008/2/1,104,0.75,10,1,1.56E-05,228.23845,-8.79E-05,14.554451
2008/3/1,104,0.75,10,1,1.56E-05,231.4545,-5.93E-06,17.26081
2008/4/1,104,0.75,10,1,1.55E-05,232.93596,-4.11E-05,12.792551
2008/5/1,104,0.75,10,1,1.55E-05,231.40324,-6.49E-05,10.204985
2008/6/1,104,0.75,10,1,1.57E-05,230.30495,-5.93E-05,4.038338
2008/7/1,104,0.75,10,1,1.60E-05,228.84161,-0.00019425,-5.987312
2008/8/1,104,0.75,10,1,1.66E-05,227.42479,-0.000117446,-16.481075
2008/9/1,104,0.75,10,1,1.71E-05,227.7709,-0.000107031,-21.993773
2008/10/1,104,0.75,10,1,1.68E-05,228.6516,-0.000153461,-25.566967
2008/11/1,104,0.75,10,1,1.58E-05,230.96251,-0.000228964,-27.387674
2008/12/1,104,0.75,10,1,1.54E-05,230.03688,-9.44E-05,-29.769413
2009/1/1,104,0.75,10,1,1.54E-05,226.4897,-0.000277998,-35.08569
2009/2/1,104,0.75,10,1,1.60E-05,227.93727,-9.62E-05,-38.580082
2009/3/1,104,0.75,10,1,1.57E-05,232.55357,-0.000195118,-35.379734
2009/4/1,104,0.75,10,1,1.57E-05,233.18433,-0.000366085,-33.656647
2009/5/1,104,0.75,10,1,1.56E-05,232.41559,-0.00035567,-36.291264
2009/6/1,104,0.75,10,1,1.53E-05,233.53596,-7.41E-05,-30.726814
2009/7/1,104,0.75,10,1,1.51E-05,235.1641,0.000234902,-19.811981
2009/8/1,104,0.75,10,1,1.60E-05,232.59221,6.09E-05,-15.11437
2009/9/1,104,0.75,10,1,1.62E-05,232.89182,5.92E-05,-24.252012
2009/10/1,104,0.75,10,1,1.54E-05,235.31548,1.97E-05,-21.292776
2009/11/1,104,0.75,10,1,1.45E-05,235.03952,9.08E-05,-8.941844
2009/12/1,104,0.75,10,1,1.46E-05,232.01112,0.000107762,-13.686502
2010/1/1,104,0.75,10,1,1.46E-05,231.5972,0.000110365,-20.098967
2010/2/1,104,0.75,10,1,1.52E-05,231.9047,0.000155059,-32.9039
2010/3/1,104,0.75,10,1,1.52E-05,234.65475,0.000171115,-28.078085
2010/4/1,104,0.75,10,1,1.52E-05,237.20378,5.66E-05,-22.036114
2010/5/1,104,0.75,10,1,1.46E-05,236.64241,7.91E-05,6.7329373
2010/6/1,104,0.75,10,1,1.44E-05,234.23058,8.22E-05,13.203033
2010/7/1,104,0.75,10,1,1.50E-05,229.30048,-0.000110069,12.545557
2010/8/1,104,0.75,10,1,1.60E-05,228.51677,-7.58E-05,13.727604
2010/9/1,104,0.75,10,1,1.62E-05,230.72833,-7.10E-05,13.688791
2010/10/1,104,0.75,10,1,1.61E-05,230.711,-1.15E-06,15.97526
2010/11/1,104,0.75,10,1,1.57E-05,231.02007,1.27E-05,16.071707
2010/12/1,104,0.75,10,1,1.57E-05,227.28366,-0.000146085,2.092958
2011/1/1,104,0.75,10,1,1.58E-05,225.54909,-0.000107031,-12.670294
2011/2/1,104,0.75,10,1,1.61E-05,227.08812,-5.71E-05,-18.311192
2011/3/1,104,0.75,10,1,1.61E-05,231.06421,-8.66E-05,-27.279467
2011/4/1,104,0.75,10,1,1.60E-05,231.87393,-9.75E-05,-31.032618
2011/5/1,104,0.75,10,1,1.57E-05,233.33176,-0.000180365,-33.930695
2011/6/1,104,0.75,10,1,1.54E-05,234.19037,-6.36E-06,-29.615335
2011/7/1,104,0.75,10,1,1.55E-05,232.40535,-5.45E-05,-28.860237
2011/8/1,104,0.75,10,1,1.62E-05,231.49944,-0.000151726,-33.43788
2011/9/1,104,0.75,10,1,1.62E-05,233.56593,3.75E-05,-32.874496
2011/10/1,104,0.75,10,1,1.57E-05,234.38039,7.00E-05,-31.823002
2011/11/1,104,0.75,10,1,1.48E-05,235.72467,0.000221016,-22.171373
2011/12/1,104,0.75,10,1,1.43E-05,233.85608,6.05E-05,-13.287782
2012/1/1,104,0.75,10,1,1.51E-05,229.97302,0.000152022,-28.870821
2012/2/1,104,0.75,10,1,1.51E-05,233.2127,0.00013857,-31.10201
2012/3/1,104,0.75,10,1,1.53E-05,233.31284,4.87E-05,-32.627502
2012/4/1,104,0.75,10,1,1.51E-05,236.98222,0.000167209,-21.305714
2012/5/1,104,0.75,10,1,1.45E-05,236.57303,0.000150286,4.1924157
2012/6/1,104,0.75,10,1,1.44E-05,234.22743,-9.14E-05,8.480722
2012/7/1,104,0.75,10,1,1.46E-05,230.32387,-7.06E-05,7.2269273
2012/8/1,104,0.75,10,1,1.57E-05,229.18459,-4.85E-05,8.156099
2012/9/1,104,0.75,10,1,1.60E-05,230.17407,-0.000186874,13.235968
2012/10/1,104,0.75,10,1,1.59E-05,231.21481,-2.07E-05,13.224205
2012/11/1,104,0.75,10,1,1.50E-05,233.45712,2.05E-05,17.741863
2012/12/1,104,0.75,10,1,1.48E-05,231.03426,-9.10E-05,20.629354
2013/1/1,104,0.75,10,1,1.57E-05,225.82031,-0.000149556,13.181864
2013/2/1,104,0.75,10,1,1.58E-05,229.54648,-3.98E-05,13.701729
2013/3/1,104,0.75,10,1,1.63E-05,230.31204,-3.93E-05,17.730103
2013/4/1,104,0.75,10,1,1.58E-05,232.20193,1.88E-05,15.71768
2013/5/1,104,0.75,10,1,1.54E-05,231.39221,1.58E-05,14.073399
2013/6/1,104,0.75,10,1,1.54E-05,230.17407,5.82E-07,12.957214
2013/7/1,104,0.75,10,1,1.60E-05,226.95724,-9.44E-05,6.849378
2013/8/1,104,0.75,10,1,1.66E-05,226.41873,-0.000131765,4.1042037
2013/9/1,104,0.75,10,1,1.71E-05,227.04239,-0.000148688,4.788733
2013/10/1,104,0.75,10,1,1.68E-05,228.25027,-1.16E-05,1.1167388
2013/11/1,104,0.75,10,1,1.62E-05,229.4014,5.53E-05,-14.92383
2013/12/1,104,0.75,10,1,1.55E-05,228.9993,-2.50E-05,-25.748098
2014/1/1,104,0.75,10,1,1.58E-05,225.17537,-0.00010139,-27.949883
2014/2/1,104,0.75,10,1,1.59E-05,226.97853,-6.93E-05,-28.92963
2014/3/1,104,0.75,10,1,1.60E-05,229.56145,-0.000130897,-30.222239
2014/4/1,104,0.75,10,1,1.61E-05,232.2926,-4.85E-05,-30.226942
2014/5/1,104,0.75,10,1,1.61E-05,232.0474,9.26E-06,-31.797127
2014/6/1,104,0.75,10,1,1.58E-05,231.72887,3.62E-05,-34.970425
2014/7/1,104,0.75,10,1,1.61E-05,229.31862,8.83E-06,-36.244217
2014/8/1,104,0.75,10,1,1.69E-05,229.32176,6.61E-05,-37.00637
2014/9/1,104,0.75,10,1,1.70E-05,230.57617,-4.24E-05,-34.6952
2014/10/1,104,0.75,10,1,1.60E-05,234.1888,0.000179793,-28.381536
2014/11/1,104,0.75,10,1,1.47E-05,235.60483,7.87E-05,2.179994
2014/12/1,104,0.75,10,1,1.49E-05,231.63663,-1.20E-05,14.046347
2015/1/1,104,0.75,10,1,1.52E-05,230.11415,6.22E-05,10.962435
2015/2/1,104,0.75,10,1,1.55E-05,231.19824,0.000112969,14.822617
2015/3/1,104,0.75,10,1,1.52E-05,233.41849,6.66E-06,12.534971
2015/4/1,104,0.75,10,1,1.53E-05,233.52966,-6.02E-05,13.799351
2015/5/1,104,0.75,10,1,1.53E-05,233.36014,-6.32E-05,12.165655
2015/6/1,104,0.75,10,1,1.57E-05,230.52808,4.09E-05,10.582533
2015/7/1,104,0.75,10,1,1.61E-05,229.35883,2.36E-05,9.829786
2015/8/1,104,0.75,10,1,1.66E-05,228.82979,-3.80E-05,13.166573
2015/9/1,104,0.75,10,1,1.68E-05,228.59325,-7.75E-05,18.255848
2015/10/1,104,0.75,10,1,1.66E-05,228.67288,1.19E-05,10.544895
2015/11/1,104,0.75,10,1,1.61E-05,228.43872,-5.24E-05,-9.097097
2015/12/1,104,0.75,10,1,1.58E-05,227.17958,-3.67E-05,-21.044605
2016/1/1,104,0.75,10,1,1.58E-05,224.86394,-0.00016431,-23.545135
2016/2/1,104,0.75,10,1,1.61E-05,225.04843,-6.58E-05,-21.600933
2016/3/1,104,0.75,10,1,1.64E-05,226.69391,-1.63E-05,-15.898872
2016/4/1,104,0.75,10,1,1.62E-05,230.20087,-6.84E-05,-2.5493746
2016/5/1,104,0.75,10,1,1.59E-05,230.18826,-0.000135236,3.978354
2016/6/1,104,0.75,10,1,1.59E-05,229.24765,-4.11E-05,2.805715
2016/7/1,104,0.75,10,1,1.63E-05,228.69417,-4.98E-05,0.9156141
2016/8/1,104,0.75,10,1,1.69E-05,227.1236,-2.68E-05,2.0329728
2016/9/1,104,0.75,10,1,1.71E-05,229.44083,-8.36E-05,2.638699
2016/10/1,104,0.75,10,1,1.64E-05,230.73544,-7.67E-05,2.876285
2016/11/1,104,0.75,10,1,1.59E-05,229.19168,-0.000110069,0.116996765
2016/12/1,104,0.75,10,1,1.57E-05,226.68918,9.00E-05,-2.228281
2017/1/1,104,0.75,10,1,1.57E-05,224.49101,-8.19E-05,-5.729731
2017/2/1,104,0.75,10,1,1.61E-05,225.58772,-7.19E-05,-4.435947
2017/3/1,104,0.75,10,1,1.61E-05,228.42294,1.40E-05,-15.935335
2017/4/1,104,0.75,10,1,1.60E-05,231.07526,5.82E-07,-26.645514
2017/5/1,104,0.75,10,1,1.57E-05,231.7273,-0.000131331,-27.902836
2017/6/1,104,0.75,10,1,1.60E-05,230.03845,-9.10E-05,-31.767721
2017/7/1,104,0.75,10,1,1.65E-05,228.09259,-0.000104862,-37.133396
2017/8/1,104,0.75,10,1,1.73E-05,227.28444,-3.54E-05,-36.59824
2017/9/1,104,0.75,10,1,1.72E-05,230.51862,8.83E-06,-35.931355
2017/10/1,104,0.75,10,1,1.61E-05,233.37355,-0.000107465,-34.285896
2017/11/1,104,0.75,10,1,1.48E-05,235.8595,-5.06E-06,-20.471811
2017/12/1,104,0.75,10,1,1.45E-05,234.08945,0.000156795,-2.452929
2018/1/1,104,0.75,10,1,1.48E-05,231.03583,5.57E-05,-9.262938
2018/2/1,104,0.75,10,1,1.52E-05,231.1533,0.000116006,-28.369774
2018/3/1,104,0.75,10,1,1.49E-05,236.00772,0.000267446,-21.814995
2018/4/1,104,0.75,10,1,1.46E-05,237.55858,0.000208432,-10.535551
2018/5/1,104,0.75,10,1,1.46E-05,235.6608,1.02E-06,4.605251
2018/6/1,104,0.75,10,1,1.50E-05,233.59825,9.69E-06,8.750065
2018/7/1,104,0.75,10,1,1.55E-05,231.20535,-4.37E-05,7.52097
2018/8/1,104,0.75,10,1,1.59E-05,229.0939,-6.71E-05,12.130369
2018/9/1,104,0.75,10,1,1.65E-05,229.72308,-0.000143047,17.323149
2018/10/1,104,0.75,10,1,1.62E-05,230.69838,-3.59E-05,18.938026
2018/11/1,104,0.75,10,1,1.56E-05,230.2876,-8.27E-05,23.430984
2018/12/1,104,0.75,10,1,1.55E-05,226.68602,-1.55E-05,16.832685
2019/1/1,104,0.75,10,1,1.55E-05,226.00797,-7.06E-05,10.815414
2019/2/1,104,0.75,10,1,1.57E-05,226.69627,-7.71E-05,10.413166
2019/3/1,104,0.75,10,1,1.59E-05,228.69574,-3.54E-05,11.017715
2019/4/1,104,0.75,10,1,1.61E-05,228.76277,-0.000179931,-0.5922322
2019/5/1,104,0.75,10,1,1.62E-05,228.65869,-7.28E-05,-19.369743
2019/6/1,104,0.75,10,1,1.62E-05,229.19089,-0.000188609,-29.703548
2019/7/1,104,0.75,10,1,1.66E-05,227.03845,-0.00026715,-33.48493
2019/8/1,104,0.75,10,1,1.72E-05,227.12202,-0.000222021,-34.67521
2019/9/1,104,0.75,10,1,1.77E-05,224.30573,-0.000270621,-32.994465
2019/10/1,104,0.75,10,1,1.67E-05,230.79535,-0.000228964,-32.448723
2019/11/1,104,0.75,10,1,1.56E-05,231.37091,-0.000199024,-32.19467
2019/12/1,104,0.75,10,1,1.52E-05,228.82584,-0.000114408,-34.14711
2020/1/1,104,0.75,10,1,1.54E-05,227.96486,-8.45E-05,-35.173904
2020/2/1,104,0.75,10,1,1.55E-05,229.66396,-0.00017429,-36.885227
2020/3/1,104,0.75,10,1,1.57E-05,231.53648,-2.85E-05,-35.262115
2020/4/1,104,0.75,10,1,1.52E-05,235.14674,-1.11E-05,-29.758827
2020/5/1,104,0.75,10,1,1.48E-05,235.86107,-3.76E-06,-0.51342916
2020/6/1,104,0.75,10,1,1.52E-05,232.95016,-2.85E-05,5.774361
2020/7/1,104,0.75,10,1,1.59E-05,229.4353,-3.07E-05,1.0426402
2020/8/1,104,0.75,10,1,1.65E-05,228.82506,-9.62E-05,-4.660595
2020/9/1,104,0.75,10,1,1.68E-05,230.74095,-0.000114842,-14.418079
2020/10/1,104,0.75,10,1,1.62E-05,232.48499,-1.98E-05,-17.821907
2020/11/1,104,0.75,10,1,1.54E-05,233.40823,-1.07E-05,-23.241686
2020/12/1,104,0.75,10,1,1.53E-05,229.19955,-8.01E-05,-27.341805
2021/1/1,104,0.75,10,1,1.58E-05,225.74226,-0.000173856,-31.164349
2021/2/1,104,0.75,10,1,1.57E-05,229.57327,-2.55E-05,-29.631802
2021/3/1,104,0.75,10,1,1.57E-05,231.51205,-0.000120049,-30.558622
2021/4/1,104,0.75,10,1,1.58E-05,231.99142,-0.000249359,-30.80797
2021/5/1,104,0.75,10,1,1.56E-05,232.47,-2.72E-05,-33.519035
2021/6/1,104,0.75,10,1,1.52E-05,234.36934,5.31E-05,-23.041737
2021/7/1,104,0.75,10,1,1.54E-05,233.49182,0.000175454,-5.692094
2021/8/1,104,0.75,10,1,1.63E-05,230.74805,-1.63E-05,-5.890866
2021/9/1,104,0.75,10,1,1.62E-05,233.67,8.78E-05,-6.340162
2021/10/1,104,0.75,10,1,1.54E-05,234.91888,9.04E-05,-0.36640835
2021/11/1,104,0.75,10,1,1.48E-05,233.48866,8.26E-05,10.6472225
2021/12/1,104,0.75,10,1,1.47E-05,230.62427,-8.53E-06,16.4422
2022/1/1,104,0.75,10,1,1.49E-05,230.09286,3.36E-05,9.598082
2022/2/1,104,0.75,10,1,1.51E-05,230.30417,1.48E-07,17.369019
2022/3/1,104,0.75,10,1,1.55E-05,230.84583,-7.58E-05,16.528059
2022/4/1,104,0.75,10,1,1.53E-05,233.56435,-8.10E-05,17.002054
2022/5/1,104,0.75,10,1,1.52E-05,232.96986,-0.000103994,11.917484
2022/6/1,104,0.75,10,1,1.54E-05,231.3449,-6.15E-05,9.049988
2022/7/1,104,0.75,10,1,1.57E-05,229.75146,-0.000154763,5.590879
2022/8/1,104,0.75,10,1,1.65E-05,229.29654,-0.000188175,8.066711
2022/9/1,104,0.75,10,1,1.67E-05,228.7336,-0.000100523,14.09104
2022/10/1,104,0.75,10,1,1.63E-05,229.7018,4.48E-05,17.766563
2022/11/1,104,0.75,10,1,1.59E-05,228.51126,-2.28E-05,15.196638
2022/12/1,104,0.75,10,1,1.58E-05,225.9165,-4.41E-05,7.1528296
2023/1/1,104,0.75,10,1,1.59E-05,223.26894,-0.000211173,-2.9010487
2023/2/1,104,0.75,10,1,1.60E-05,224.79535,-7.49E-05,-11.176561
2023/3/1,104,0.75,10,1,1.61E-05,229.07025,-2.59E-05,-15.645998
2023/4/1,104,0.75,10,1,1.58E-05,231.87473,-0.000111805,-24.279064
2023/5/1,104,0.75,10,1,1.57E-05,231.68866,-0.000216814,-28.69322
2023/6/1,104,0.75,10,1,1.59E-05,230.58484,-0.000140877,-34.47526
2023/7/1,104,0.75,10,1,1.64E-05,228.81085,-0.000143915,-37.036953
2023/8/1,104,0.75,10,1,1.71E-05,227.90652,-0.00016431,-37.602688
2023/9/1,104,0.75,10,1,1.71E-05,230.81506,-0.000166913,-35.30446
1940/1/1,104,0.75,20,1,1.06E-05,217.86024,-0.000141311,-20.865828
1940/2/1,104,0.75,20,1,1.10E-05,219.61925,-0.000109201,-22.591265
1940/3/1,104,0.75,20,1,1.15E-05,221.22372,-7.23E-05,-25.0965
1940/4/1,104,0.75,20,1,1.21E-05,224.78116,8.17E-05,-20.832895
1940/5/1,104,0.75,20,1,1.29E-05,225.99535,0.00025573,0.17580509
1940/6/1,104,0.75,20,1,1.25E-05,224.12833,5.14E-05,5.662625
1940/7/1,104,0.75,20,1,1.22E-05,223.70258,-3.20E-05,11.162384
1940/8/1,104,0.75,20,1,1.20E-05,223.37459,-4.19E-05,14.252176
1940/9/1,104,0.75,20,1,1.17E-05,222.92201,-2.85E-05,13.712315
1940/10/1,104,0.75,20,1,1.20E-05,224.50204,4.48E-05,15.079021
1940/11/1,104,0.75,20,1,1.15E-05,223.21452,6.31E-05,10.996544
1940/12/1,104,0.75,20,1,1.11E-05,221.17326,-0.000167781,-6.1566796
1941/1/1,104,0.75,20,1,1.04E-05,216.61295,2.49E-05,-12.115143
1941/2/1,104,0.75,20,1,1.06E-05,217.23029,-9.23E-05,-14.146384
1941/3/1,104,0.75,20,1,1.13E-05,220.13489,-2.94E-05,-17.87601
1941/4/1,104,0.75,20,1,1.16E-05,222.04134,4.87E-05,-20.835247
1941/5/1,104,0.75,20,1,1.17E-05,222.82977,-2.89E-06,-23.959146
1941/6/1,104,0.75,20,1,1.18E-05,224.4579,-0.000153027,-23.535727
1941/7/1,104,0.75,20,1,1.26E-05,225.45448,1.14E-05,-0.22879648
1941/8/1,104,0.75,20,1,1.26E-05,225.02794,4.87E-05,11.4140835
1941/9/1,104,0.75,20,1,1.22E-05,225.28024,-4.54E-05,15.418934
1941/10/1,104,0.75,20,1,1.22E-05,224.23714,1.62E-05,17.3502
1941/11/1,104,0.75,20,1,1.17E-05,222.69731,-6.75E-05,13.889915
1941/12/1,104,0.75,20,1,1.08E-05,219.90073,-1.59E-06,13.521776
1942/1/1,104,0.75,20,1,1.09E-05,218.8868,-8.36E-05,0.5086603
1942/2/1,104,0.75,20,1,1.11E-05,218.69914,9.78E-05,-7.3646035
1942/3/1,104,0.75,20,1,1.13E-05,220.48416,-3.20E-05,-15.664816
1942/4/1,104,0.75,20,1,1.16E-05,222.67209,1.01E-05,-22.548923
1942/5/1,104,0.75,20,1,1.16E-05,222.72649,-3.67E-05,-24.917723
1942/6/1,104,0.75,20,1,1.19E-05,225.3985,4.48E-05,-16.250547
1942/7/1,104,0.75,20,1,1.20E-05,222.80849,0.000188472,5.694382
1942/8/1,104,0.75,20,1,1.19E-05,224.42557,-1.37E-05,13.043076
1942/9/1,104,0.75,20,1,1.18E-05,224.03687,-0.000112672,16.845625
1942/10/1,104,0.75,20,1,1.15E-05,223.72464,-0.000138708,10.704855
1942/11/1,104,0.75,20,1,1.10E-05,222.4324,-5.45E-05,-2.9128103
1942/12/1,104,0.75,20,1,1.08E-05,221.01006,-0.000154763,-10.574364
1943/1/1,104,0.75,20,1,1.03E-05,217.48969,-0.000293619,-11.365925
1943/2/1,104,0.75,20,1,1.07E-05,218.59822,-0.000124822,-12.957279
1943/3/1,104,0.75,20,1,1.15E-05,221.99167,-0.000135236,-18.37941
1943/4/1,104,0.75,20,1,1.18E-05,223.20506,2.88E-05,-23.873287
1943/5/1,104,0.75,20,1,1.16E-05,222.68233,-0.000214645,-28.15336
1943/6/1,104,0.75,20,1,1.22E-05,227.13148,0.000146815,-14.834442
1943/7/1,104,0.75,20,1,1.22E-05,224.8324,2.44E-05,5.9672523
1943/8/1,104,0.75,20,1,1.18E-05,223.37695,9.21E-05,13.0524845
1943/9/1,104,0.75,20,1,1.20E-05,224.86,-0.000140877,14.105154
1943/10/1,104,0.75,20,1,1.19E-05,225.02557,-5.97E-05,17.837133
1943/11/1,104,0.75,20,1,1.14E-05,222.8755,-0.000281469,11.797514
1943/12/1,104,0.75,20,1,1.06E-05,220.34225,-0.000110503,-8.005614
1944/1/1,104,0.75,20,1,1.20E-05,224.87262,9.56E-05,-6.911779
1944/2/1,104,0.75,20,1,1.23E-05,223.48495,0.000331233,5.3497643
1944/3/1,104,0.75,20,1,1.24E-05,224.3759,6.31E-05,7.493918
1944/4/1,104,0.75,20,1,1.24E-05,224.80717,4.14E-05,6.575331
1944/5/1,104,0.75,20,1,1.21E-05,224.46657,0.000101253,8.547764
1944/6/1,104,0.75,20,1,1.18E-05,222.63109,-0.000113974,5.8496356
1944/7/1,104,0.75,20,1,1.11E-05,221.31676,-5.28E-05,3.9548306
1944/8/1,104,0.75,20,1,1.12E-05,221.56038,4.40E-05,-4.9217043
1944/9/1,104,0.75,20,1,1.09E-05,222.1935,-3.11E-05,-14.8485565
1944/10/1,104,0.75,20,1,1.11E-05,223.4968,-1.07E-05,-19.779049
1944/11/1,104,0.75,20,1,1.14E-05,223.9525,9.60E-05,-24.581339
1944/12/1,104,0.75,20,1,1.14E-05,223.44238,7.00E-05,-26.63375
1945/1/1,104,0.75,20,1,1.16E-05,223.40297,0.000154192,-20.298916
1945/2/1,104,0.75,20,1,1.17E-05,223.64186,0.00020149,-23.84153
1945/3/1,104,0.75,20,1,1.22E-05,224.75908,-9.79E-05,-20.0578
1945/4/1,104,0.75,20,1,1.31E-05,227.59114,0.000119912,-4.782916
1945/5/1,104,0.75,20,1,1.33E-05,226.21217,0.000169379,5.8672786
1945/6/1,104,0.75,20,1,1.26E-05,224.36012,0.000113836,5.801413
1945/7/1,104,0.75,20,1,1.23E-05,223.23581,-3.11E-05,7.4892135
1945/8/1,104,0.75,20,1,1.23E-05,223.46683,0.000183264,6.9858136
1945/9/1,104,0.75,20,1,1.23E-05,223.49443,4.22E-05,7.5409646
1945/10/1,104,0.75,20,1,1.20E-05,222.91492,4.44E-05,9.99445
1945/11/1,104,0.75,20,1,1.16E-05,222.45605,-0.000139142,4.041867
1945/12/1,104,0.75,20,1,1.10E-05,219.99376,2.57E-05,-2.8857584
1946/1/1,104,0.75,20,1,1.08E-05,218.16064,-0.000304034,-5.3310103
1946/2/1,104,0.75,20,1,1.08E-05,218.15591,-7.23E-05,-10.943681
1946/3/1,104,0.75,20,1,1.12E-05,220.48495,6.87E-05,-16.736305
1946/4/1,104,0.75,20,1,1.16E-05,222.69968,4.70E-05,-20.588253
1946/5/1,104,0.75,20,1,1.17E-05,222.93857,-6.28E-05,-25.670471
1946/6/1,104,0.75,20,1,1.23E-05,225.84792,-0.00024285,-21.925554
1946/7/1,104,0.75,20,1,1.25E-05,225.27786,0.000166775,1.326096
1946/8/1,104,0.75,20,1,1.25E-05,224.77248,-8.27E-05,6.709414
1946/9/1,104,0.75,20,1,1.21E-05,224.10625,-0.000144349,7.9737935
1946/10/1,104,0.75,20,1,1.22E-05,225.46867,-3.59E-05,5.597936
1946/11/1,104,0.75,20,1,1.17E-05,223.99745,-0.000111371,0.88268137
1946/12/1,104,0.75,20,1,1.09E-05,220.46446,-9.92E-05,-9.514637
1947/1/1,104,0.75,20,1,1.06E-05,218.45552,-6.02E-05,-13.191336
1947/2/1,104,0.75,20,1,1.11E-05,220.18614,4.49E-06,-15.909458
1947/3/1,104,0.75,20,1,1.13E-05,220.28943,-2.63E-05,-21.252787
1947/4/1,104,0.75,20,1,1.16E-05,222.12807,-0.000171252,-25.945694
1947/5/1,104,0.75,20,1,1.16E-05,222.99376,-0.000194684,-31.597178
1947/6/1,104,0.75,20,1,1.20E-05,225.8755,2.57E-05,-23.015862
1947/7/1,104,0.75,20,1,1.27E-05,225.05553,0.000157229,-3.4503188
1947/8/1,104,0.75,20,1,1.25E-05,223.97617,0.000163304,5.2497907
1947/9/1,104,0.75,20,1,1.24E-05,224.32307,-6.97E-05,7.626825
1947/10/1,104,0.75,20,1,1.24E-05,225.27077,3.75E-05,9.252289
1947/11/1,104,0.75,20,1,1.18E-05,224.1236,-7.23E-06,7.704452
1947/12/1,104,0.75,20,1,1.12E-05,221.11887,-0.000115276,0.7827072
1948/1/1,104,0.75,20,1,1.08E-05,219.84554,-0.000258037,-8.027962
1948/2/1,104,0.75,20,1,1.08E-05,219.65474,-0.000128728,-12.662061
1948/3/1,104,0.75,20,1,1.12E-05,220.7207,-0.000110503,-18.134768
1948/4/1,104,0.75,20,1,1.17E-05,223.0127,-0.000196854,-20.194237
1948/5/1,104,0.75,20,1,1.17E-05,223.12308,8.87E-05,-17.978336
1948/6/1,104,0.75,20,1,1.16E-05,225.06105,-0.000148254,-27.447659
1948/7/1,104,0.75,20,1,1.22E-05,227.6353,7.91E-05,-17.56315
1948/8/1,104,0.75,20,1,1.31E-05,228.2077,0.000184132,-0.86863184
1948/9/1,104,0.75,20,1,1.29E-05,227.1985,1.01E-05,3.035068
1948/10/1,104,0.75,20,1,1.28E-05,226.9194,0.000192811,8.054949
1948/11/1,104,0.75,20,1,1.21E-05,225.25264,5.96E-05,15.6518135
1948/12/1,104,0.75,20,1,1.19E-05,224.30179,-7.88E-05,22.727636
1949/1/1,104,0.75,20,1,1.18E-05,223.36038,-0.000183402,19.196783
1949/2/1,104,0.75,20,1,1.16E-05,223.27997,-4.98E-05,16.62568
1949/3/1,104,0.75,20,1,1.21E-05,224.01242,-2.46E-05,13.29948
1949/4/1,104,0.75,20,1,1.20E-05,223.23897,-0.000458945,9.755688
1949/5/1,104,0.75,20,1,1.19E-05,222.69574,-0.000109635,-11.009546
1949/6/1,104,0.75,20,1,1.16E-05,222.89758,2.40E-05,-21.26102
1949/7/1,104,0.75,20,1,1.14E-05,222.75566,-0.000221588,-29.269543
1949/8/1,104,0.75,20,1,1.19E-05,225.69337,0.000204093,-28.065147
1949/9/1,104,0.75,20,1,1.29E-05,228.2211,0.000192811,-11.293002
1949/10/1,104,0.75,20,1,1.31E-05,226.57957,0.000269616,1.8683095
1949/11/1,104,0.75,20,1,1.23E-05,225.68312,6.66E-06,12.632593
1949/12/1,104,0.75,20,1,1.18E-05,223.3194,0.000129458,14.520342
1950/1/1,104,0.75,20,1,1.19E-05,223.88548,0.000250523,11.280001
1950/2/1,104,0.75,20,1,1.19E-05,222.091,0.000212338,4.294743
1950/3/1,104,0.75,20,1,1.20E-05,223.03871,4.18E-05,4.7416863
1950/4/1,104,0.75,20,1,1.28E-05,225.40482,7.74E-05,5.1709876
1950/5/1,104,0.75,20,1,1.27E-05,225.55382,8.35E-05,11.806923
1950/6/1,104,0.75,20,1,1.24E-05,224.74489,-8.84E-05,9.021759
1950/7/1,104,0.75,20,1,1.18E-05,224.1228,9.69E-05,4.278276
1950/8/1,104,0.75,20,1,1.16E-05,224.04633,-3.98E-05,-4.427714
1950/9/1,104,0.75,20,1,1.16E-05,224.45001,-5.41E-05,-11.02366
1950/10/1,104,0.75,20,1,1.19E-05,224.7985,2.66E-05,-17.207947
1950/11/1,104,0.75,20,1,1.18E-05,224.52176,0.000145079,-17.54786
1950/12/1,104,0.75,20,1,1.18E-05,223.90126,-0.000116578,-13.661803
1951/1/1,104,0.75,20,1,1.18E-05,222.6571,-7.14E-05,-11.976356
1951/2/1,104,0.75,20,1,1.21E-05,222.80376,0.000188906,-7.355194
1951/3/1,104,0.75,20,1,1.20E-05,223.19719,4.61E-05,0.5168934
1951/4/1,104,0.75,20,1,1.28E-05,223.74515,-0.000233304,-5.5227256
1951/5/1,104,0.75,20,1,1.19E-05,223.52202,-7.80E-05,-15.987085
1951/6/1,104,0.75,20,1,1.17E-05,224.0353,-2.11E-05,-24.50136
1951/7/1,104,0.75,20,1,1.15E-05,223.40533,-0.000217682,-30.944405
