date,longitude,latitude,level,expver,t,v,w,OT
2004/12/1,104,0.75,30,1,213.2337,-0.12643647,0.000105158,-1.342627
2005/1/1,104,0.75,30,1,211.83894,-0.19566157,0.000339044,-2.9716187
2005/2/1,104,0.75,30,1,211.5015,-0.017154917,8.00E-05,-0.66515493
2005/3/1,104,0.75,30,1,210.88257,-0.17980027,0.00011861,-1.9859905
2005/4/1,104,0.75,30,1,211.27522,0.08742202,0.000401529,-16.610455
2005/5/1,104,0.75,30,1,214.09862,0.17815393,7.87E-05,-25.562263
2005/6/1,104,0.75,30,1,214.67891,0.25208366,-0.000273225,-28.888464
2005/7/1,104,0.75,30,1,214.68127,0.085271336,-0.000471963,-31.022032
2005/8/1,104,0.75,30,1,214.47707,0.06349567,-0.000207702,-32.446373
2005/9/1,104,0.75,30,1,214.12541,-0.13100669,-0.00048715,-31.917095
2005/10/1,104,0.75,30,1,213.46077,0.15153924,-0.00056786,-30.576263
2005/11/1,104,0.75,30,1,212.71727,0.2835374,-7.54E-05,-32.365215
2005/12/1,104,0.75,30,1,214.11281,0.37924275,-0.000602574,-30.591555
2006/1/1,104,0.75,30,1,215.37115,0.4444353,-0.000501903,-22.648897
2006/2/1,104,0.75,30,1,217.04106,0.7728176,-0.000135236,-6.995287
2006/3/1,104,0.75,30,1,218.38298,-0.05586721,0.000365947,7.248099
2006/4/1,104,0.75,30,1,219.94093,-0.4655722,0.000353363,7.979675
2006/5/1,104,0.75,30,1,219.68706,-0.06836805,-1.59E-06,9.968575
2006/6/1,104,0.75,30,1,219.06656,-0.2210665,2.01E-05,13.6782055
2006/7/1,104,0.75,30,1,218.62819,0.16941679,8.35E-05,13.468847
2006/8/1,104,0.75,30,1,217.09941,0.87107694,8.56E-05,8.190208
2006/9/1,104,0.75,30,1,216.21556,-0.4537435,3.14E-05,12.117432
2006/10/1,104,0.75,30,1,214.3856,-0.28451163,0.000191075,9.950932
2006/11/1,104,0.75,30,1,214.23186,0.19804774,0.000176322,8.955894
2006/12/1,104,0.75,30,1,212.53987,0.07680302,0.000212338,4.621717
2007/1/1,104,0.75,30,1,211.38718,0.0675282,-0.000164744,2.6245856
2007/2/1,104,0.75,30,1,211.43448,-0.059899732,3.70E-05,3.2926478
2007/3/1,104,0.75,30,1,211.79716,0.36459124,1.32E-05,-0.24408674
2007/4/1,104,0.75,30,1,212.96957,0.11121394,0.000283501,-12.276278
2007/5/1,104,0.75,30,1,214.31306,0.1253278,0.000142042,-23.06526
2007/6/1,104,0.75,30,1,215.34828,-0.22792181,2.97E-05,-28.056913
2007/7/1,104,0.75,30,1,214.21214,0.006233752,-1.76E-05,-31.557188
2007/8/1,104,0.75,30,1,214.3115,-0.020918608,-0.000362613,-31.465446
2007/9/1,104,0.75,30,1,213.8542,0.024917811,-0.000374763,-31.33607
2007/10/1,104,0.75,30,1,213.13988,0.14616254,-0.000710188,-30.843254
2007/11/1,104,0.75,30,1,215.07469,0.26996118,-0.000497564,-31.428986
2007/12/1,104,0.75,30,1,218.29468,0.51325715,-0.000107465,-23.2064
2008/1/1,104,0.75,30,1,217.78772,0.002738893,8.17E-05,-13.440683
2008/2/1,104,0.75,30,1,217.0379,0.18137996,0.000217111,0.38398647
2008/3/1,104,0.75,30,1,217.74593,0.5660833,0.000282634,8.017313
2008/4/1,104,0.75,30,1,218.97273,-0.41516557,0.000271352,11.476421
2008/5/1,104,0.75,30,1,219.36617,-0.922189,7.78E-05,12.504391
2008/6/1,104,0.75,30,1,218.83397,-1.0794576,1.79E-05,15.847057
2008/7/1,104,0.75,30,1,218.56984,-0.45239928,0.000128156,13.039547
2008/8/1,104,0.75,30,1,217.59138,-0.07253499,5.05E-05,12.392654
2008/9/1,104,0.75,30,1,216.07443,0.3851571,9.47E-05,11.427021
2008/10/1,104,0.75,30,1,214.07101,0.29751682,7.09E-06,9.518103
2008/11/1,104,0.75,30,1,213.84868,-0.2986255,0.00022145,7.3022027
2008/12/1,104,0.75,30,1,213.2605,-0.103316635,0.000159833,9.987392
2009/1/1,104,0.75,30,1,212.18428,-0.57861745,-8.92E-05,11.526997
2009/2/1,104,0.75,30,1,210.16747,0.34268114,0.000316913,14.512108
2009/3/1,104,0.75,30,1,213.53252,0.15032949,0.000267012,11.321167
2009/4/1,104,0.75,30,1,214.48416,-0.028983667,-0.000190345,10.122652
2009/5/1,104,0.75,30,1,214.22713,0.14213,-2.02E-06,0.87327194
2009/6/1,104,0.75,30,1,213.0358,-0.15815905,0.000136835,-11.561169
2009/7/1,104,0.75,30,1,213.00662,-0.107483596,7.09E-05,-19.225075
2009/8/1,104,0.75,30,1,213.25104,0.25571293,0.000262673,-18.745197
2009/9/1,104,0.75,30,1,211.95406,0.040644675,0.000210168,-17.686647
2009/10/1,104,0.75,30,1,210.97876,0.1610829,0.000354665,-17.54786
2009/11/1,104,0.75,30,1,212.0542,0.18164879,0.000105158,-22.445421
2009/12/1,104,0.75,30,1,210.65393,0.32681987,5.74E-05,-23.955618
2010/1/1,104,0.75,30,1,211.2689,0.277623,-0.000100523,-25.97157
2010/2/1,104,0.75,30,1,209.0329,0.48045924,-9.71E-05,-26.725492
2010/3/1,104,0.75,30,1,212.12988,-0.15936881,-0.000396026,-27.72053
2010/4/1,104,0.75,30,1,214.604,-0.11030635,-0.000768333,-27.662897
2010/5/1,104,0.75,30,1,215.65498,-0.15049723,-0.000723205,-26.800768
2010/6/1,104,0.75,30,1,217.9044,-0.051834673,-0.000502771,-27.451187
2010/7/1,104,0.75,30,1,219.47655,-0.7073896,0.000244014,-4.720579
2010/8/1,104,0.75,30,1,218.23003,0.3742693,0.000378531,11.237659
2010/9/1,104,0.75,30,1,217.99191,0.5586903,0.000166341,13.446501
2010/10/1,104,0.75,30,1,217.8153,-0.04793656,3.18E-05,14.742638
2010/11/1,104,0.75,30,1,217.17589,-0.38572815,0.000120779,13.669973
2010/12/1,104,0.75,30,1,215.83397,-0.9638585,0.00012642,8.5065975
2011/1/1,104,0.75,30,1,213.88336,-0.75819945,0.000222752,7.7726693
2011/2/1,104,0.75,30,1,213.69177,0.20127377,0.00031214,8.970007
2011/3/1,104,0.75,30,1,214.67102,-0.13571128,0.000224054,7.8244205
2011/4/1,104,0.75,30,1,214.15302,-0.4834498,4.14E-05,8.002022
2011/5/1,104,0.75,30,1,214.58508,0.110407434,-1.15E-06,9.442827
2011/6/1,104,0.75,30,1,215.08337,-0.09296647,-4.41E-05,5.662625
2011/7/1,104,0.75,30,1,213.60742,-0.36247388,-0.000263244,0.6674428
2011/8/1,104,0.75,30,1,213.61609,-0.29150134,-0.000146085,1.2190652
2011/9/1,104,0.75,30,1,213.94487,-0.17321381,0.000121647,-2.735209
2011/10/1,104,0.75,30,1,212.34435,-0.22536787,-0.000183836,-6.0637627
2011/11/1,104,0.75,30,1,212.0668,-0.11286029,-1.15E-06,-17.099741
2011/12/1,104,0.75,30,1,212.43106,0.21148951,0.000171115,-23.38753
2012/1/1,104,0.75,30,1,209.50597,0.12317711,-0.000335276,-21.313948
2012/2/1,104,0.75,30,1,211.20898,0.18836968,-0.000236775,-20.189531
2012/3/1,104,0.75,30,1,212.21268,-0.042559862,-4.93E-05,-22.003181
2012/4/1,104,0.75,30,1,213.9567,0.17963253,0.000116006,-25.098854
2012/5/1,104,0.75,30,1,215.7094,-0.005057335,0.000178057,-29.729424
2012/6/1,104,0.75,30,1,216.50256,-0.20856565,-0.000243718,-31.472504
2012/7/1,104,0.75,30,1,215.45079,-0.08664885,-0.000545296,-34.071835
2012/8/1,104,0.75,30,1,215.02109,0.080163464,-0.000244152,-35.70906
2012/9/1,104,0.75,30,1,215.1977,-0.021456286,-0.000496696,-34.81282
2012/10/1,104,0.75,30,1,213.61609,0.16766936,-0.000401667,-34.95043
2012/11/1,104,0.75,30,1,216.92043,0.25907338,-0.000467623,-30.002295
2012/12/1,104,0.75,30,1,219.04843,0.16390567,0.00033644,-13.017263
2013/1/1,104,0.75,30,1,216.95512,-0.154933,0.000211904,-6.5083537
2013/2/1,104,0.75,30,1,218.42319,0.09400848,0.000402397,0.7368369
2013/3/1,104,0.75,30,1,218.21347,0.25665385,0.000331233,7.545669
2013/4/1,104,0.75,30,1,219.18956,-0.21636188,0.000297387,12.203293
2013/5/1,104,0.75,30,1,218.9751,-0.50146174,0.00036074,12.720806
2013/6/1,104,0.75,30,1,218.89705,-0.142701,0.000185,16.00584
2013/7/1,104,0.75,30,1,218.93016,-0.06675504,-8.14E-05,15.251917
2013/8/1,104,0.75,30,1,217.00322,0.40048075,0.000273087,12.559671
2013/9/1,104,0.75,30,1,215.61162,-0.20641497,-8.19E-05,13.856983
2013/10/1,104,0.75,30,1,214.76169,-0.076164275,0.00030216,11.59639
2013/11/1,104,0.75,30,1,215.33646,0.4861048,8.39E-05,10.706032
2013/12/1,104,0.75,30,1,214.3927,-0.3702701,-1.37E-05,10.146175
2014/1/1,104,0.75,30,1,211.97061,-0.5818435,5.57E-05,12.327965
2014/2/1,104,0.75,30,1,212.30334,-0.11205378,0.000133797,12.425587
2014/3/1,104,0.75,30,1,212.87022,0.50882137,0.000331233,10.263792
2014/4/1,104,0.75,30,1,213.55617,-0.9544493,0.000143777,7.7526746
2014/5/1,104,0.75,30,1,213.3015,-0.21837816,8.04E-05,-11.785816
2014/6/1,104,0.75,30,1,214.46602,-0.21958792,0.000175454,-24.931837
2014/7/1,104,0.75,30,1,214.65604,-0.09417623,0.000165474,-28.583838
2014/8/1,104,0.75,30,1,213.4584,-0.24028823,-6.06E-05,-28.73321
2014/9/1,104,0.75,30,1,212.78981,0.23783538,0.000157663,-30.023466
2014/10/1,104,0.75,30,1,212.58797,-0.056942552,5.83E-05,-30.591555
2014/11/1,104,0.75,30,1,213.2463,0.0895727,-0.000350463,-29.812931
2014/12/1,104,0.75,30,1,213.40952,0.1581257,-6.54E-05,-28.345076
2015/1/1,104,0.75,30,1,211.72935,0.26122403,-0.000114408,-28.709686
2015/2/1,104,0.75,30,1,214.0789,-8.39E-05,0.000240977,-29.496542
2015/3/1,104,0.75,30,1,214.10965,0.003276572,-3.76E-06,-32.040592
2015/4/1,104,0.75,30,1,215.26392,0.23474377,-4.54E-05,-31.800655
2015/5/1,104,0.75,30,1,220.69942,0.3848883,0.000779912,-12.028107
2015/6/1,104,0.75,30,1,219.30151,-0.2499663,0.000250523,6.2754083
2015/7/1,104,0.75,30,1,219.21872,0.7070874,0.000273087,12.950159
2015/8/1,104,0.75,30,1,219.40085,-0.31529328,0.000226657,14.272171
2015/9/1,104,0.75,30,1,218.1157,0.2030212,-3.54E-05,17.407833
2015/10/1,104,0.75,30,1,217.04895,0.94554436,3.14E-05,13.297127
2015/11/1,104,0.75,30,1,215.67706,-0.76693666,0.000166341,13.367697
2015/12/1,104,0.75,30,1,214.47707,0.29765123,0.00011861,8.658323
2016/1/1,104,0.75,30,1,213.4245,-0.3741682,-2.15E-05,7.185762
2016/2/1,104,0.75,30,1,213.59401,0.44672042,0.000233166,7.589187
2016/3/1,104,0.75,30,1,213.87706,0.01779367,0.000185434,0.26284122
2016/4/1,104,0.75,30,1,216.6366,0.15678152,0.000154192,-2.510561
2016/5/1,104,0.75,30,1,217.1956,0.10422423,0.000339044,6.109569
2016/6/1,104,0.75,30,1,217.36275,0.22479686,0.000229261,8.156099
2016/7/1,104,0.75,30,1,217.26025,-0.06339459,-0.000204231,11.819862
2016/8/1,104,0.75,30,1,216.6776,-0.4038745,0.000111667,16.218727
2016/9/1,104,0.75,30,1,215.92305,0.3726563,3.53E-05,16.297531
2016/10/1,104,0.75,30,1,215.85919,0.3203678,0.00019715,15.090782
2016/11/1,104,0.75,30,1,215.15118,-0.33007923,0.000179359,16.238722
2016/12/1,104,0.75,30,1,213.91885,-0.51651657,0.000165908,15.771784
2017/1/1,104,0.75,30,1,213.31412,-0.031403184,7.74E-05,15.832945
2017/2/1,104,0.75,30,1,212.73383,0.056505956,0.000115572,15.92939
2017/3/1,104,0.75,30,1,213.95512,-0.5919248,2.18E-05,14.031055
2017/4/1,104,0.75,30,1,214.78297,-1.6175315,0.00011861,13.044252
2017/5/1,104,0.75,30,1,214.58508,-0.07723962,0.000467052,4.913407
2017/6/1,104,0.75,30,1,212.48941,-0.35561857,0.000125553,-12.169247
2017/7/1,104,0.75,30,1,212.12831,-0.1998285,-4.24E-05,-21.344528
2017/8/1,104,0.75,30,1,211.07338,-0.2728173,0.000228393,-21.93026
2017/9/1,104,0.75,30,1,210.72884,0.19414964,-9.14E-05,-21.884388
2017/10/1,104,0.75,30,1,211.80032,-0.006535918,-4.11E-05,-24.25907
2017/11/1,104,0.75,30,1,212.80164,0.1907892,-7.45E-05,-25.739864
2017/12/1,104,0.75,30,1,212.3538,0.11914459,-0.000329635,-27.35827
2018/1/1,104,0.75,30,1,211.78218,0.11148278,-7.32E-05,-28.307438
2018/2/1,104,0.75,30,1,209.37271,0.18527807,-0.000398195,-27.709944
2018/3/1,104,0.75,30,1,211.12698,-0.044844955,-3.28E-05,-28.09808
2018/4/1,104,0.75,30,1,214.94461,0.004889578,0.000205829,-30.333973
2018/5/1,104,0.75,30,1,215.71413,-0.06944339,-0.000121785,-31.196104
2018/6/1,104,0.75,30,1,216.11465,0.031504273,-0.000151726,-32.641617
2018/7/1,104,0.75,30,1,216.41663,0.17425582,-0.000503205,-34.891624
2018/8/1,104,0.75,30,1,219.36223,0.25638503,0.000309971,-27.824034
2018/9/1,104,0.75,30,1,221.13383,0.034327045,0.00027786,-11.107168
2018/10/1,104,0.75,30,1,219.64526,-0.14350751,0.000482673,3.113871
2018/11/1,104,0.75,30,1,219.1036,0.23917955,0.000297387,11.69166
2018/12/1,104,0.75,30,1,216.36537,-0.43600032,6.35E-05,14.466238
2019/1/1,104,0.75,30,1,216.13121,-0.6959641,0.000139872,13.635864
2019/2/1,104,0.75,30,1,217.20033,-0.6845386,1.92E-05,11.207079
2019/3/1,104,0.75,30,1,216.50256,-0.16151947,-0.000110503,15.57654
2019/4/1,104,0.75,30,1,216.38666,-0.5663855,0.000186302,14.181606
2019/5/1,104,0.75,30,1,216.5057,-0.30225477,0.000226223,14.419191
2019/6/1,104,0.75,30,1,215.58797,0.33125564,5.66E-05,13.500605
2019/7/1,104,0.75,30,1,214.73804,-0.3009106,8.04E-05,12.157421
2019/8/1,104,0.75,30,1,213.71149,-0.019440025,-0.000100089,10.232035
2019/9/1,104,0.75,30,1,210.19742,-0.09081578,0.000259636,9.52516
2019/10/1,104,0.75,30,1,212.33566,-0.4425868,4.05E-05,6.3177505
2019/11/1,104,0.75,30,1,212.33725,-0.079524726,0.00029999,5.1898065
2019/12/1,104,0.75,30,1,212.27733,0.009459779,0.00033861,3.6243272
2020/1/1,104,0.75,30,1,212.06366,-0.16824037,8.39E-05,2.259973
2020/2/1,104,0.75,30,1,213.72963,0.025321066,0.000312574,0.6921425
2020/3/1,104,0.75,30,1,215.19376,-0.19754341,8.26E-05,-1.3379226
2020/4/1,104,0.75,30,1,216.35591,-0.14081916,3.36E-05,-4.1148534
2020/5/1,104,0.75,30,1,217.30203,-0.37887284,0.000272219,-3.0645359
2020/6/1,104,0.75,30,1,217.37614,-0.39500293,0.000479636,4.9098783
2020/7/1,104,0.75,30,1,217.29494,-0.21004426,-0.000182534,9.164076
2020/8/1,104,0.75,30,1,216.1107,-0.035838977,0.000163738,11.636379
2020/9/1,104,0.75,30,1,215.24026,-0.03637664,9.82E-05,13.477081
2020/10/1,104,0.75,30,1,216.17772,0.31660414,0.000492653,12.856066
2020/11/1,104,0.75,30,1,216.10992,0.047903225,4.49E-06,13.7570095
2020/12/1,104,0.75,30,1,213.26682,-0.5399052,0.000341647,10.223803
2021/1/1,104,0.75,30,1,211.00793,-1.1208583,3.14E-05,6.270704
2021/2/1,104,0.75,30,1,212.5036,-0.31515887,-0.000114842,6.875254
2021/3/1,104,0.75,30,1,214.2492,-0.048070982,-6.32E-05,8.003199
2021/4/1,104,0.75,30,1,214.8153,-0.13692105,0.000193679,5.608522
2021/5/1,104,0.75,30,1,213.52306,-0.4904395,-3.50E-05,-2.889287
2021/6/1,104,0.75,30,1,213.98114,0.094814986,-2.20E-05,-13.55242
2021/7/1,104,0.75,30,1,213.99374,-0.28787208,-0.000126992,-20.588253
2021/8/1,104,0.75,30,1,212.9885,-0.042291015,-0.000171686,-20.497688
2021/9/1,104,0.75,30,1,213.13751,0.11027302,0.000301726,-23.233452
2021/10/1,104,0.75,30,1,213.53568,0.031101018,9.04E-05,-25.69164
2021/11/1,104,0.75,30,1,214.16563,0.3014149,-0.000265848,-27.52764
2021/12/1,104,0.75,30,1,214.38167,0.25248688,-9.23E-05,-28.523853
2022/1/1,104,0.75,30,1,213.3362,-0.051700264,-0.000312712,-28.589718
2022/2/1,104,0.75,30,1,212.91122,0.120757595,-0.000226795,-28.308615
2022/3/1,104,0.75,30,1,212.409,0.0606729,-3.89E-05,-29.428326
2022/4/1,104,0.75,30,1,213.91649,0.37870508,-0.000247623,-28.871998
2022/5/1,104,0.75,30,1,218.34593,0.01228255,0.000141608,-27.20184
2022/6/1,104,0.75,30,1,220.95644,-0.23692778,0.000484409,-1.0662279
2022/7/1,104,0.75,30,1,219.7651,-0.28908184,-0.000109201,10.037968
2022/8/1,104,0.75,30,1,218.7433,0.006099328,8.39E-06,13.482962
2022/9/1,104,0.75,30,1,217.5575,0.80857277,7.52E-06,17.403128
2022/10/1,104,0.75,30,1,217.52437,-0.110037506,0.000146815,15.924685
2022/11/1,104,0.75,30,1,217.01662,-0.27886608,0.000482673,14.212185
2022/12/1,104,0.75,30,1,215.31044,-0.06715828,0.000129458,12.267981
2023/1/1,104,0.75,30,1,213.67207,-0.024413466,0.00015289,11.841032
2023/2/1,104,0.75,30,1,212.29388,-1.1169602,8.78E-05,9.534569
2023/3/1,104,0.75,30,1,214.168,0.52938724,-3.76E-05,12.063328
2023/4/1,104,0.75,30,1,215.7094,-0.7584683,7.26E-05,14.668539
2023/5/1,104,0.75,30,1,215.0676,-0.056539297,0.000127288,10.847172
2023/6/1,104,0.75,30,1,214.23343,-0.46584108,0.000316913,-0.06413317
2023/7/1,104,0.75,30,1,212.39401,-0.062453672,0.000257466,-10.773136
2023/8/1,104,0.75,30,1,212.05183,-0.43667242,0.000457505,-13.473617
2023/9/1,104,0.75,30,1,212.80637,-0.19539273,0.000316046,-18.920446
1940/1/1,104,0.75,50,1,203.29308,-0.21152285,-0.000149122,6.155439
1940/2/1,104,0.75,50,1,202.97928,-0.117699325,0.000145513,2.876285
1940/3/1,104,0.75,50,1,204.7099,0.20503747,0.000127288,2.8998084
1940/4/1,104,0.75,50,1,204.9819,0.12519339,-0.000118313,0.62039614
1940/5/1,104,0.75,50,1,205.64499,-0.130469,0.000273521,-8.905382
1940/6/1,104,0.75,50,1,207.84866,-0.20426428,-9.75E-05,-14.204016
1940/7/1,104,0.75,50,1,209.75668,-0.21353912,4.09E-05,-5.5874147
1940/8/1,104,0.75,50,1,210.79506,0.19414964,3.70E-05,2.462274
1940/9/1,104,0.75,50,1,209.55879,0.019272268,2.88E-05,7.2492747
1940/10/1,104,0.75,50,1,209.68573,-0.36838827,0.000102988,7.784431
1940/11/1,104,0.75,50,1,208.78848,-0.50253713,0.000164172,9.062925
1940/12/1,104,0.75,50,1,207.93619,-0.14969072,0.000339044,9.151138
1941/1/1,104,0.75,50,1,203.9191,0.032714024,-6.49E-05,13.088945
1941/2/1,104,0.75,50,1,203.32855,-0.34365538,0.000135099,9.700409
1941/3/1,104,0.75,50,1,202.88466,-0.5446098,0.000237939,9.955637
1941/4/1,104,0.75,50,1,204.75168,0.029891267,0.000413679,7.386886
1941/5/1,104,0.75,50,1,206.0668,-0.06796479,-2.33E-05,-1.8566122
1941/6/1,104,0.75,50,1,206.41844,-0.12710857,-0.000266282,-7.550438
1941/7/1,104,0.75,50,1,208.38559,-0.50818264,-0.000212475,-10.260327
1941/8/1,104,0.75,50,1,209.75827,-0.31206727,0.000315178,-10.720209
1941/9/1,104,0.75,50,1,211.15852,-0.032075286,5.09E-05,-5.2251554
1941/10/1,104,0.75,50,1,210.42134,-0.11985001,-8.66E-05,5.563827
1941/11/1,104,0.75,50,1,208.2358,-0.5936723,-7.01E-05,5.193334
1941/12/1,104,0.75,50,1,206.66206,-0.88307345,0.000159833,7.6762233
1942/1/1,104,0.75,50,1,205.67178,-0.45737275,0.000173718,9.393429
1942/2/1,104,0.75,50,1,205.29333,-0.30763146,0.000294349,10.3473
1942/3/1,104,0.75,50,1,205.96588,0.16807261,2.14E-05,9.803911
1942/4/1,104,0.75,50,1,205.74748,0.06779704,0.000143344,4.2488723
1942/5/1,104,0.75,50,1,205.42186,-0.08853069,0.000211036,-5.7214975
1942/6/1,104,0.75,50,1,206.42238,-0.58426297,-7.14E-05,-12.164542
1942/7/1,104,0.75,50,1,208.3919,-0.1404159,-0.000487584,-14.113451
1942/8/1,104,0.75,50,1,211.07181,-0.6127596,0.000210168,-6.04612
1942/9/1,104,0.75,50,1,211.43684,0.3188892,0.000307801,4.622894
1942/10/1,104,0.75,50,1,210.2053,0.25194922,-6.49E-05,7.1434197
1942/11/1,104,0.75,50,1,209.26628,-0.17791843,-4.58E-05,9.774506
1942/12/1,104,0.75,50,1,207.30228,-0.10089713,0.000218846,11.045944
1943/1/1,104,0.75,50,1,204.89517,0.18823525,-0.00037216,11.472893
1943/2/1,104,0.75,50,1,204.69649,0.13406494,0.000217979,10.272026
1943/3/1,104,0.75,50,1,206.2923,0.008115605,0.000213205,9.279341
1943/4/1,104,0.75,50,1,206.3396,-0.046861216,0.000106894,3.5184722
1943/5/1,104,0.75,50,1,206.58795,-0.20533964,-0.000302732,-6.8235664
1943/6/1,104,0.75,50,1,208.43053,-0.37255523,-0.00085642,-9.491114
1943/7/1,104,0.75,50,1,210.1714,-0.17549893,0.000115572,-10.357949
1943/8/1,104,0.75,50,1,211.12857,-0.25776252,-6.32E-05,-2.656406
1943/9/1,104,0.75,50,1,210.86287,-0.17361706,4.87E-05,2.9750829
1943/10/1,104,0.75,50,1,209.90334,0.1078535,6.66E-06,8.84063
1943/11/1,104,0.75,50,1,209.17482,-0.14216334,0.000164172,7.538612
1943/12/1,104,0.75,50,1,206.61633,-0.38492164,-0.000225927,8.530121
1944/1/1,104,0.75,50,1,205.11436,0.082986236,0.000148117,-9.60285
1944/2/1,104,0.75,50,1,205.03,0.18796642,1.92E-05,-8.427858
1944/3/1,104,0.75,50,1,206.33801,-0.09592366,4.40E-05,-11.643499
1944/4/1,104,0.75,50,1,208.43211,0.054489695,0.000132062,-8.480786
1944/5/1,104,0.75,50,1,209.16852,-0.1432387,0.000739557,-1.67313
1944/6/1,104,0.75,50,1,209.46576,-0.4646313,0.000238807,1.6742415
1944/7/1,104,0.75,50,1,210.27469,0.10960093,9.91E-05,3.0727048
1944/8/1,104,0.75,50,1,210.87547,-0.050893754,7.96E-05,4.7205157
1944/9/1,104,0.75,50,1,210.27942,0.4780397,-3.46E-05,6.5718026
1944/10/1,104,0.75,50,1,209.9049,0.15637827,-6.36E-06,6.268351
1944/11/1,104,0.75,50,1,207.13593,-0.13571128,7.35E-05,5.8943305
1944/12/1,104,0.75,50,1,205.32803,-0.08611119,-0.000235907,-1.0274143
1945/1/1,104,0.75,50,1,203.66443,0.004486322,0.000148985,-1.7142959
1945/2/1,104,0.75,50,1,203.90884,-0.3945997,0.00046792,-4.430066
1945/3/1,104,0.75,50,1,204.90149,0.0393005,5.92E-05,-2.8140125
1945/4/1,104,0.75,50,1,206.55878,0.07156073,-9.18E-05,-4.774683
1945/5/1,104,0.75,50,1,207.58533,-0.05761464,3.53E-05,-10.420286
1945/6/1,104,0.75,50,1,208.80663,-0.13450155,0.000485711,-11.102463
1945/7/1,104,0.75,50,1,211.21767,-0.77459836,0.000321687,-10.428519
1945/8/1,104,0.75,50,1,211.2634,-0.21851256,0.000615454,-7.6080704
1945/9/1,104,0.75,50,1,211.563,-0.1457926,0.000677506,-3.9513662
1945/10/1,104,0.75,50,1,209.53592,-0.10345104,0.000149852,2.6363473
1945/11/1,104,0.75,50,1,208.9714,-0.17549893,0.000492653,3.2244306
1945/12/1,104,0.75,50,1,206.41214,0.22197409,-2.28E-05,6.2659993
1946/1/1,104,0.75,50,1,205.88231,0.11914459,0.000188038,6.4388957
1946/2/1,104,0.75,50,1,205.32883,0.31230277,0.000361608,6.4753566
1946/3/1,104,0.75,50,1,206.18506,0.020213187,0.000321687,7.537436
1946/4/1,104,0.75,50,1,207.21713,0.3254757,0.000142042,9.028816
1946/5/1,104,0.75,50,1,207.57114,-0.13463596,-0.000183402,-2.6881623
1946/6/1,104,0.75,50,1,207.93066,-0.15654603,5.40E-05,-10.395586
1946/7/1,104,0.75,50,1,209.54224,-0.24915978,0.000677939,-15.948273
1946/8/1,104,0.75,50,1,210.23448,-0.25252023,0.000235336,-14.785043
1946/9/1,104,0.75,50,1,210.81241,-0.29297996,0.000649734,-7.598661
1946/10/1,104,0.75,50,1,211.46838,-0.014600977,0.000234034,1.7001176
1946/11/1,104,0.75,50,1,210.46391,-0.9115701,-1.68E-05,5.8872733
1946/12/1,104,0.75,50,1,208.23106,-0.43761334,8.61E-05,6.9505286
1947/1/1,104,0.75,50,1,205.25865,0.17721301,0.000325158,9.187599
1947/2/1,104,0.75,50,1,205.29807,0.50169724,0.000192377,10.70956
1947/3/1,104,0.75,50,1,205.40057,-0.5506586,0.000249221,8.353697
1947/4/1,104,0.75,50,1,206.22842,-0.039602667,-2.07E-05,5.352117
1947/5/1,104,0.75,50,1,206.60373,-0.06769596,-0.000173422,-8.364346
1947/6/1,104,0.75,50,1,207.03815,-0.34768793,0.00039502,-12.41389
1947/7/1,104,0.75,50,1,208.64893,-0.1632669,0.000296519,-15.477806
1947/8/1,104,0.75,50,1,208.5354,-0.13893732,-0.000174724,-17.264404
1947/9/1,104,0.75,50,1,210.52304,-0.3575004,-0.000454172,-15.418997
1947/10/1,104,0.75,50,1,211.76326,-0.19714016,6.57E-05,-5.072253
1947/11/1,104,0.75,50,1,210.10202,0.26955795,0.000305631,5.0651326
1947/12/1,104,0.75,50,1,207.98506,0.041585594,0.000124685,5.8237605
1948/1/1,104,0.75,50,1,207.67758,-0.088933945,3.49E-05,7.3751245
1948/2/1,104,0.75,50,1,207.19112,0.41956806,-1.98E-05,8.167862
1948/3/1,104,0.75,50,1,207.16035,-0.4780731,0.000211904,8.697136
1948/4/1,104,0.75,50,1,207.5325,0.14844763,-5.37E-05,5.729667
1948/5/1,104,0.75,50,1,208.2752,0.36297822,0.000181529,3.9218974
1948/6/1,104,0.75,50,1,209.24577,-0.14485168,-0.000170818,-6.088462
1948/7/1,104,0.75,50,1,210.4513,0.01658392,1.19E-05,-10.716681
1948/8/1,104,0.75,50,1,210.21556,-0.03610781,-0.001032594,-9.514637
1948/9/1,104,0.75,50,1,209.92778,-0.06218484,0.000158965,-12.135138
1948/10/1,104,0.75,50,1,208.57877,0.09360523,-0.000213777,-13.855871
1948/11/1,104,0.75,50,1,208.2697,0.15248016,1.06E-05,-13.555948
1948/12/1,104,0.75,50,1,208.62607,0.2754723,-0.000205532,-6.009659
1949/1/1,104,0.75,50,1,209.40189,-0.18168214,0.000517387,-8.354937
1949/2/1,104,0.75,50,1,208.68283,0.038897246,0.000178057,0.29459763
1949/3/1,104,0.75,50,1,208.85709,-0.16541758,-6.97E-05,3.6290317
1949/4/1,104,0.75,50,1,208.87915,-0.10345104,0.00024575,4.1653647
1949/5/1,104,0.75,50,1,208.74512,-0.047130063,1.92E-05,6.896425
1949/6/1,104,0.75,50,1,209.71332,-0.20063502,5.87E-05,3.6419702
1949/7/1,104,0.75,50,1,210.57509,-0.21327028,8.83E-06,-1.483767
